2018-09-06T00:09:45.351-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536210585273,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-1ef6fb492c3b","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-3f76-7e74-98d8-ab725136a663","userInfo":{"userGuid":"af78905c-806f-49a8-b491-3f3fc26564e5","userName":"NBFA091","emailAddress":"Joyce.Rose@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1332,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-19d5-b4bc-b05c-2e3c63190a11"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T09:10:02.513-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536243002466,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-7be244daa12a","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-1c6d-7e74-889a-2111504a181d","userInfo":{"userGuid":"af78905c-aad9-475e-b491-7287c31c00b5","userName":"NBPA581","emailAddress":"Al.Lindsey@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1196,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-6af8-b4bc-a00a-3e4439d40662"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T09:49:02.366-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536245342319,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-fa85f40bab90","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-8067-7e74-88fa-2573f3e735a5","userInfo":{"userGuid":"af78905c-efdb-4810-b491-880e0746b757","userName":"NBFA117","emailAddress":"Jody.Collins@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1397,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-2844-b4bc-877b-5ea155afadd5"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T11:00:47.174-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536249647127,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-a5001569c5f0","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-fe35-7e74-a823-2635d591079a","userInfo":{"userGuid":"af78905c-f687-42fd-b491-fe2791e42a40","userName":"NBob106","emailAddress":"Essie.Douglas@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1436,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-eae0-b4bc-be57-abefee274bee"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T11:02:26.613-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536249746582,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-da3d688a5bbe","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-1c6d-7e74-889a-2111504a181d","userInfo":{"userGuid":"af78905c-aad9-475e-b491-7287c31c00b5","userName":"NBPA581","emailAddress":"Al.Lindsey@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1196,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-6af8-b4bc-a00a-3e4439d40662"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T12:20:28.084-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536254428037,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-248cf993a722","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-1c6d-7e74-889a-2111504a181d","userInfo":{"userGuid":"af78905c-aad9-475e-b491-7287c31c00b5","userName":"NBPA581","emailAddress":"Al.Lindsey@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1196,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-6af8-b4bc-a00a-3e4439d40662"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T12:40:26.220-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536255626173,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-c2ced769a120","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-71d4-7e74-b87d-95c42e6edece","userInfo":{"userGuid":"af78905c-e729-49c5-b491-8b9f11c25055","userName":"NBpa562","emailAddress":"Ruby.Chapman@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1500,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-da34-b4bc-8687-1b80cc81f5fb"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T13:24:53.042-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536258292980,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-670f97b54b1f","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-a8d8-7e74-98d7-a07c075a38bd","userInfo":{"userGuid":"af78905c-b049-4cf4-b491-d4b3bb81183c","userName":"NBOB376","emailAddress":"Jean.Blair@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1618,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-fac9-b4bc-9a78-b81cf41f0633"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T15:34:26.053-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536266065959,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-a6033312e34a","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-886a-7e74-a811-0730d2bb13c8","userInfo":{"userGuid":"af78905c-04df-4c0e-b491-6ea0ce6bed16","userName":"NBob003","emailAddress":"Marion.Cohen@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1254,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-55c9-b4bc-9223-54723922a997"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T16:27:41.420-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536269261342,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-2fb7b6479712","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-a8d8-7e74-98d7-a07c075a38bd","userInfo":{"userGuid":"af78905c-b049-4cf4-b491-d4b3bb81183c","userName":"NBOB376","emailAddress":"Jean.Blair@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1618,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-fac9-b4bc-9a78-b81cf41f0633"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T16:40:39.256-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536270039209,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-fb11e2160ee1","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-fe35-7e74-a823-2635d591079a","userInfo":{"userGuid":"af78905c-f687-42fd-b491-fe2791e42a40","userName":"NBob106","emailAddress":"Essie.Douglas@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1436,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-eae0-b4bc-be57-abefee274bee"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T21:29:14.549-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536287354517,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-8ec615c839dc","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-8067-7e74-88fa-2573f3e735a5","userInfo":{"userGuid":"af78905c-efdb-4810-b491-880e0746b757","userName":"NBFA117","emailAddress":"Jody.Collins@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1397,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-2844-b4bc-877b-5ea155afadd5"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T21:32:15.112-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536287535066,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-757ca5511383","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-061d-7e74-a885-4f9be29c4486","userInfo":{"userGuid":"af78905c-83e8-452d-b491-e82ca0d7f649","userName":"NBpac22","emailAddress":"Andre.Parker@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":881,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-53f8-b4bc-b581-85ef6ab20e0f"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T21:32:15.112-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536287535081,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-757ca5511383","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-061d-7e74-a885-4f9be29c4486","userInfo":{"userGuid":"af78905c-83e8-452d-b491-e82ca0d7f649","userName":"NBpac22","emailAddress":"Andre.Parker@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":881,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-53f8-b4bc-b581-85ef6ab20e0f"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
